observation_id,vraie_espece,groupe_vrai,ensemble,taille,couvert
1009984347,3004,Commun,"[np.float64(3004.0), np.float64(37095.0)]",2,True
1007704347,10934,Commun,"[np.float64(10934.0), np.float64(10926.0)]",2,True
1012464347,35513,Rare,"[np.float64(35513.0), np.float64(35537.0), np.float64(35538.0), np.float64(35544.0), np.float64(35162.0)]",5,True
1012514348,7166,Commun,[np.float64(7166.0)],1,True
1014694349,30870,Commun,"[np.float64(30870.0), np.float64(30814.0), np.float64(30828.0), np.float64(30823.0), np.float64(30860.0)]",5,True
1013374352,55679,Commun,"[np.float64(55679.0), np.float64(55658.0)]",2,True
1018544352,44436,Commun,"[np.float64(44436.0), np.float64(44423.0), np.float64(44490.0), np.float64(44431.0), np.float64(373.0), np.float64(9886.0)]",6,True
1017524352,3805,Commun,"[np.float64(3805.0), np.float64(3800.0)]",2,True
1009754352,41494,Commun,"[np.float64(41494.0), np.float64(41467.0)]",2,True
1001174353,47634,Rare,[np.float64(47634.0)],1,True
1012774353,25473,Rare,"[np.float64(25473.0), np.float64(25508.0)]",2,True
1003494354,26978,Commun,"[np.float64(26978.0), np.float64(48016.0), np.float64(26974.0)]",3,True
1009424354,25775,Commun,[np.float64(25775.0)],1,True
1009984355,3004,Commun,[np.float64(3004.0)],1,True
1006704356,3007,Commun,"[np.float64(3007.0), np.float64(35840.0), np.float64(24760.0), np.float64(37094.0), np.float64(35844.0)]",5,True
1007714356,23509,Rare,"[np.float64(23509.0), np.float64(23463.0)]",2,True
1011264357,40986,Commun,"[np.float64(40986.0), np.float64(41018.0), np.float64(40963.0), np.float64(41035.0)]",4,True
1004194357,31791,Rare,[np.float64(17691.0)],1,False
1013274358,55134,Rare,"[np.float64(55134.0), np.float64(20441.0)]",2,True
1001254360,39746,Rare,[np.float64(10996.0)],1,False
1003764360,56052,Rare,"[np.float64(53384.0), np.float64(56052.0), np.float64(56116.0), np.float64(56152.0)]",4,True
1010354361,54736,Rare,"[np.float64(54736.0), np.float64(54771.0), np.float64(54765.0)]",3,True
1001254361,39746,Rare,[np.float64(10996.0)],1,False
1003594362,14224,Commun,"[np.float64(14224.0), np.float64(14190.0), np.float64(14215.0)]",3,True
1009934363,19470,Rare,"[np.float64(19470.0), np.float64(19472.0), np.float64(19487.0)]",3,True
1004194363,36932,Rare,"[np.float64(36932.0), np.float64(36947.0), np.float64(36966.0)]",3,True
1017094364,36532,Rare,[np.float64(36532.0)],1,True
1008874365,21803,Rare,"[np.float64(21803.0), np.float64(21804.0)]",2,True
1017094366,33696,Rare,"[np.float64(33696.0), np.float64(33690.0), np.float64(33693.0), np.float64(33701.0), np.float64(33694.0)]",5,True
1008434366,26342,Commun,[np.float64(26342.0)],1,True
1011714367,9846,Rare,"[np.float64(9846.0), np.float64(9833.0)]",2,True
1003714367,6259,Rare,"[np.float64(6259.0), np.float64(6258.0)]",2,True
1011714368,9828,Rare,[np.float64(9828.0)],1,True
1004544369,9886,Commun,"[np.float64(9886.0), np.float64(9894.0), np.float64(9887.0), np.float64(37476.0)]",4,True
1009434370,53922,Rare,"[np.float64(53922.0), np.float64(53909.0), np.float64(53928.0), np.float64(53905.0), np.float64(44436.0), np.float64(373.0), np.float64(9886.0), np.float64(55280.0), np.float64(10102.0)]",9,True
1016674370,3290,Commun,"[np.float64(3290.0), np.float64(3295.0)]",2,True
1012764371,48712,Rare,"[np.float64(48712.0), np.float64(48763.0), np.float64(48806.0)]",3,True
1011604371,54704,Rare,[np.float64(54704.0)],1,True
1008474372,29465,Rare,[np.float64(29465.0)],1,True
1008474373,13589,Commun,"[np.float64(13589.0), np.float64(13591.0), np.float64(13562.0)]",3,True
1003784374,10475,Rare,"[np.float64(10475.0), np.float64(10494.0)]",2,True
1003994376,45885,Commun,[np.float64(45885.0)],1,True
1011284380,40986,Commun,"[np.float64(41035.0), np.float64(41019.0), np.float64(40986.0), np.float64(41018.0)]",4,True
1012314381,46563,Rare,[np.float64(46563.0)],1,True
1004054382,53021,Commun,"[np.float64(53006.0), np.float64(52967.0)]",2,False
1004194383,30583,Commun,[np.float64(30583.0)],1,True
1006894384,46304,Rare,"[np.float64(46259.0), np.float64(46446.0), np.float64(46400.0), np.float64(46334.0), np.float64(46374.0), np.float64(46243.0), np.float64(46304.0)]",7,True
1005544384,31489,Commun,[np.float64(31489.0)],1,True
1016894384,3004,Commun,"[np.float64(3004.0), np.float64(37084.0), np.float64(3007.0), np.float64(37092.0), np.float64(37105.0), np.float64(35844.0)]",6,True
1017694386,4328,Rare,[np.float64(4328.0)],1,True
1014694386,9109,Rare,[np.float64(9109.0)],1,True
1016824386,11128,Rare,"[np.float64(11128.0), np.float64(53740.0)]",2,True
1007654388,9457,Rare,[np.float64(9457.0)],1,True
1003794389,23889,Commun,[np.float64(23889.0)],1,True
1003794391,39989,Rare,"[np.float64(39989.0), np.float64(40001.0), np.float64(39998.0)]",3,True
1011444392,27379,Rare,"[np.float64(27379.0), np.float64(27393.0), np.float64(27383.0)]",3,True
1005544392,48386,Rare,"[np.float64(48386.0), np.float64(48409.0), np.float64(48408.0), np.float64(48362.0)]",4,True
1012894393,9088,Rare,"[np.float64(9088.0), np.float64(47692.0)]",2,True
1003594394,55397,Commun,"[np.float64(55397.0), np.float64(55417.0)]",2,True
1017924394,13557,Rare,"[np.float64(50984.0), np.float64(53738.0), np.float64(53740.0), np.float64(50977.0)]",4,False
1016494395,20441,Commun,[np.float64(20441.0)],1,True
1001594397,47201,Commun,[np.float64(46135.0)],1,False
1011714397,21188,Commun,[np.float64(21188.0)],1,True
1004074398,53848,Rare,"[np.float64(53839.0), np.float64(53848.0)]",2,True
1003184399,4487,Rare,[np.float64(2290.0)],1,False
1017604402,56217,Rare,"[np.float64(56217.0), np.float64(56224.0)]",2,True
1009254402,52352,Rare,[np.float64(52352.0)],1,True
1015414403,41254,Commun,"[np.float64(41254.0), np.float64(47850.0), np.float64(41256.0)]",3,True
1009954403,52405,Rare,"[np.float64(52399.0), np.float64(52405.0), np.float64(52402.0)]",3,True
1011444403,12385,Rare,[np.float64(12385.0)],1,True
1017094405,23871,Rare,"[np.float64(23871.0), np.float64(23845.0), np.float64(23835.0), np.float64(23847.0)]",4,True
1013174405,10774,Commun,"[np.float64(10774.0), np.float64(3007.0)]",2,True
1008474406,10712,Commun,[np.float64(10712.0)],1,True
1015654408,9113,Commun,[np.float64(9113.0)],1,True
1004964409,1627,Rare,[np.float64(1627.0)],1,True
1003794411,47186,Commun,"[np.float64(47186.0), np.float64(47252.0)]",2,True
1016674411,26497,Commun,[np.float64(26497.0)],1,True
1017324412,13589,Commun,"[np.float64(13589.0), np.float64(13560.0), np.float64(13591.0), np.float64(4432.0)]",4,True
1011284413,40717,Commun,"[np.float64(40717.0), np.float64(14331.0), np.float64(14347.0), np.float64(25793.0), np.float64(27457.0)]",5,True
1006594414,20441,Commun,[np.float64(20441.0)],1,True
1008444414,50463,Rare,"[np.float64(50463.0), np.float64(49920.0), np.float64(50036.0)]",3,True
1008474414,13557,Rare,[np.float64(13557.0)],1,True
1001604414,46659,Commun,[np.float64(46659.0)],1,True
1012414414,7812,Rare,[np.float64(7812.0)],1,True
1005044415,45986,Rare,"[np.float64(45986.0), np.float64(20244.0), np.float64(49664.0)]",3,True
1006594420,20441,Commun,[np.float64(20441.0)],1,True
1011134420,39725,Rare,"[np.float64(39725.0), np.float64(39724.0)]",2,True
1013184420,37092,Commun,"[np.float64(37092.0), np.float64(3004.0)]",2,True
1003784420,36646,Commun,"[np.float64(36646.0), np.float64(46860.0), np.float64(44377.0)]",3,True
1004054423,52515,Commun,"[np.float64(52515.0), np.float64(52510.0)]",2,True
1016784424,49178,Rare,[np.float64(49178.0)],1,True
1016784426,55387,Commun,[np.float64(55387.0)],1,True
1011874426,46563,Rare,[np.float64(46563.0)],1,True
1001604427,35521,Rare,"[np.float64(35521.0), np.float64(35544.0)]",2,True
1003794428,39989,Rare,"[np.float64(39989.0), np.float64(40001.0), np.float64(39998.0), np.float64(40016.0)]",4,True
1015744428,38547,Rare,[np.float64(38547.0)],1,True
1007714428,30619,Commun,[np.float64(30619.0)],1,True
1010534432,10427,Rare,"[np.float64(10427.0), np.float64(10431.0), np.float64(10430.0)]",3,True
1015214432,27239,Rare,[np.float64(27239.0)],1,True
1013144437,11947,Commun,"[np.float64(11947.0), np.float64(11944.0)]",2,True
1014694442,17983,Rare,[np.float64(17983.0)],1,True
1003644444,22485,Commun,"[np.float64(22487.0), np.float64(22485.0)]",2,True
1009434445,11842,Rare,[np.float64(11842.0)],1,True
1009794445,11863,Rare,"[np.float64(11863.0), np.float64(11809.0), np.float64(11796.0), np.float64(11804.0)]",4,True
1015014446,36705,Rare,[np.float64(24034.0)],1,False
1007704448,17002,Commun,"[np.float64(17002.0), np.float64(17004.0)]",2,True
1004984448,42490,Commun,"[np.float64(42490.0), np.float64(42501.0), np.float64(42494.0), np.float64(42482.0), np.float64(43323.0), np.float64(55280.0)]",6,True
1012894448,47664,Rare,[np.float64(47664.0)],1,True
1012264449,44036,Rare,"[np.float64(44036.0), np.float64(44045.0), np.float64(44047.0), np.float64(44041.0)]",4,True
1010944451,23661,Commun,"[np.float64(23682.0), np.float64(23661.0), np.float64(23619.0), np.float64(23683.0)]",4,True
1009734451,35170,Commun,"[np.float64(35170.0), np.float64(35160.0)]",2,True
1003644452,37551,Commun,[np.float64(37551.0)],1,True
1003944452,56383,Rare,"[np.float64(56383.0), np.float64(56385.0)]",2,True
1017524452,30673,Rare,[np.float64(30673.0)],1,True
1002734454,22787,Rare,"[np.float64(22787.0), np.float64(22803.0)]",2,True
1012314456,27635,Rare,[np.float64(27635.0)],1,True
1008744456,53070,Commun,"[np.float64(53071.0), np.float64(53070.0), np.float64(53072.0)]",3,True
1017094456,2079,Rare,[np.float64(2079.0)],1,True
1008744458,31691,Rare,"[np.float64(31691.0), np.float64(31653.0), np.float64(31662.0), np.float64(56247.0)]",4,True
1000614458,30811,Commun,[np.float64(30811.0)],1,True
1008874461,44988,Rare,"[np.float64(49589.0), np.float64(49588.0)]",2,False
1003624464,29482,Commun,"[np.float64(29482.0), np.float64(29485.0)]",2,True
1012414465,27457,Commun,"[np.float64(27457.0), np.float64(48155.0), np.float64(27448.0), np.float64(29933.0), np.float64(11705.0)]",5,True
1009824469,35535,Rare,"[np.float64(35535.0), np.float64(35521.0), np.float64(35544.0)]",3,True
1010324469,17564,Rare,[np.float64(17564.0)],1,True
1012264469,44036,Rare,"[np.float64(44036.0), np.float64(44045.0), np.float64(44044.0), np.float64(44043.0), np.float64(44041.0)]",5,True
1013144470,23891,Rare,"[np.float64(23891.0), np.float64(3030.0)]",2,True
1015654470,4147,Commun,"[np.float64(4143.0), np.float64(4147.0)]",2,True
1002414470,19622,Rare,"[np.float64(19622.0), np.float64(19612.0)]",2,True
1013124470,1116,Rare,[np.float64(7993.0)],1,False
1015224472,52224,Rare,[np.float64(52224.0)],1,True
1003864473,52402,Commun,"[np.float64(52394.0), np.float64(52410.0), np.float64(52402.0)]",3,True
1012264473,18098,Rare,[np.float64(18098.0)],1,True
1008444475,7956,Commun,"[np.float64(7956.0), np.float64(7963.0)]",2,True
1008744475,21041,Commun,"[np.float64(21041.0), np.float64(21733.0), np.float64(21732.0)]",3,True
1002014476,36899,Rare,"[np.float64(36899.0), np.float64(36891.0)]",2,True
1015994476,44436,Commun,"[np.float64(44436.0), np.float64(44423.0), np.float64(44326.0), np.float64(44431.0)]",4,True
1003594477,52515,Commun,"[np.float64(52515.0), np.float64(52510.0), np.float64(52509.0)]",3,True
1000994477,6376,Rare,"[np.float64(6376.0), np.float64(6390.0)]",2,True
1005594478,35521,Rare,"[np.float64(35521.0), np.float64(35544.0)]",2,True
1000994478,6376,Rare,[np.float64(6376.0)],1,True
1002714479,6972,Rare,[np.float64(51479.0)],1,False
1008474480,21041,Commun,[np.float64(21041.0)],1,True
1011484483,16698,Rare,[np.float64(16698.0)],1,True
1011714483,21188,Commun,[np.float64(21188.0)],1,True
1009474483,23894,Commun,"[np.float64(23894.0), np.float64(27069.0)]",2,True
1005864484,37105,Commun,[np.float64(37105.0)],1,True
1003224486,15231,Commun,[np.float64(15231.0)],1,True
1017524489,10774,Commun,[np.float64(10774.0)],1,True
1009094490,22122,Commun,[np.float64(22122.0)],1,True
1013374495,37298,Rare,"[np.float64(37298.0), np.float64(37300.0), np.float64(37303.0)]",3,True
1008474497,22975,Commun,"[np.float64(22970.0), np.float64(22975.0), np.float64(29482.0)]",3,True
1009094497,22122,Commun,[np.float64(22122.0)],1,True
1011244497,16148,Rare,"[np.float64(16148.0), np.float64(16169.0)]",2,True
1003624498,37551,Commun,"[np.float64(37551.0), np.float64(37617.0)]",2,True
1001594500,55397,Commun,"[np.float64(55397.0), np.float64(55417.0)]",2,True
1005974501,37102,Commun,"[np.float64(37102.0), np.float64(37115.0)]",2,True
1009474502,44752,Rare,"[np.float64(44752.0), np.float64(7677.0), np.float64(44988.0), np.float64(44774.0), np.float64(12754.0), np.float64(20237.0), np.float64(8227.0)]",7,True
1011654503,15995,Commun,"[np.float64(15995.0), np.float64(16007.0)]",2,True
1010674504,6972,Rare,"[np.float64(6972.0), np.float64(6969.0)]",2,True
1009794504,8338,Rare,"[np.float64(8338.0), np.float64(8333.0)]",2,True
1009714506,48826,Rare,"[np.float64(48826.0), np.float64(48736.0)]",2,True
1003864506,30870,Commun,[np.float64(5416.0)],1,False
1018984507,42967,Rare,[np.float64(42967.0)],1,True
1018684509,6754,Rare,[np.float64(6754.0)],1,True
1012764509,11842,Rare,[np.float64(11842.0)],1,True
1012514511,55387,Commun,"[np.float64(55387.0), np.float64(10673.0), np.float64(10582.0)]",3,True
1002984515,30797,Rare,"[np.float64(30797.0), np.float64(30756.0), np.float64(30678.0), np.float64(30694.0), np.float64(5719.0), np.float64(30739.0), np.float64(30796.0)]",7,True
1003514518,40626,Commun,[np.float64(40626.0)],1,True
1007994520,426,Commun,[np.float64(426.0)],1,True
1002984521,44431,Commun,"[np.float64(44431.0), np.float64(44434.0), np.float64(44397.0), np.float64(44436.0)]",4,True
1016254523,28788,Commun,"[np.float64(28788.0), np.float64(28772.0), np.float64(28782.0)]",3,True
1010024525,2680,Rare,"[np.float64(2680.0), np.float64(2703.0)]",2,True
1004964526,28163,Rare,[np.float64(28163.0)],1,True
1017094528,21239,Rare,"[np.float64(21310.0), np.float64(21222.0), np.float64(21416.0), np.float64(21239.0), np.float64(21452.0), np.float64(21456.0), np.float64(21602.0)]",7,True
1013144528,55387,Commun,"[np.float64(55387.0), np.float64(14306.0)]",2,True
1016234532,28772,Commun,"[np.float64(28772.0), np.float64(28788.0)]",2,True
1019694533,42545,Rare,"[np.float64(42545.0), np.float64(42553.0)]",2,True
1019694534,15917,Rare,[np.float64(15917.0)],1,True
1011684534,36796,Rare,[np.float64(36796.0)],1,True
1013134539,29479,Commun,[np.float64(29479.0)],1,True
1003894541,26747,Rare,[np.float64(26747.0)],1,True
1015214541,44434,Rare,"[np.float64(44434.0), np.float64(44431.0), np.float64(44423.0), np.float64(44329.0), np.float64(44436.0)]",5,True
1009264543,6430,Rare,"[np.float64(6430.0), np.float64(6550.0)]",2,True
1003624544,41494,Commun,"[np.float64(41494.0), np.float64(41467.0), np.float64(41493.0), np.float64(41505.0)]",4,True
1008764545,57427,Rare,[np.float64(57427.0)],1,True
1006394546,29706,Rare,[np.float64(29706.0)],1,True
1004174547,39843,Commun,[np.float64(39843.0)],1,True
1003624548,9304,Commun,[np.float64(9304.0)],1,True
1019694548,14394,Rare,[np.float64(14394.0)],1,True
1007704549,22023,Rare,"[np.float64(22023.0), np.float64(26639.0), np.float64(15745.0), np.float64(7812.0), np.float64(39900.0), np.float64(22014.0), np.float64(8454.0)]",7,True
1014234550,28537,Rare,"[np.float64(28537.0), np.float64(28535.0)]",2,True
1001594551,29485,Commun,"[np.float64(29485.0), np.float64(29481.0)]",2,True
1008764551,38596,Commun,[np.float64(38596.0)],1,True
1019694553,11863,Rare,"[np.float64(11863.0), np.float64(9430.0), np.float64(11809.0), np.float64(49565.0), np.float64(11804.0)]",5,True
1012514554,44377,Commun,"[np.float64(44377.0), np.float64(44457.0), np.float64(44438.0)]",3,True
1003624555,44532,Commun,[np.float64(51630.0)],1,False
1008874556,14207,Commun,[np.float64(14207.0)],1,True
1008444556,15268,Commun,[np.float64(15268.0)],1,True
1016894556,42185,Rare,"[np.float64(42185.0), np.float64(42116.0)]",2,True
1012264557,37092,Commun,"[np.float64(37092.0), np.float64(3003.0), np.float64(37095.0), np.float64(3004.0)]",4,True
1016924557,6754,Rare,"[np.float64(6830.0), np.float64(6754.0)]",2,True
1002734559,24695,Rare,"[np.float64(24695.0), np.float64(39667.0)]",2,True
1008474559,43355,Commun,"[np.float64(43355.0), np.float64(43377.0), np.float64(55568.0)]",3,True
1008874560,44377,Commun,"[np.float64(44377.0), np.float64(44457.0), np.float64(44431.0)]",3,True
1009984561,55397,Commun,"[np.float64(55397.0), np.float64(55410.0), np.float64(55404.0), np.float64(55393.0)]",4,True
1009704561,49506,Rare,[np.float64(49506.0)],1,True
1011484561,9025,Commun,[np.float64(9025.0)],1,True
1009974562,48668,Rare,[np.float64(48668.0)],1,True
1011714567,40359,Rare,[np.float64(40359.0)],1,True
1008764567,56224,Commun,"[np.float64(56224.0), np.float64(56249.0)]",2,True
1008774567,28648,Commun,[np.float64(28648.0)],1,True
1013134568,1692,Commun,"[np.float64(1692.0), np.float64(1691.0), np.float64(1680.0)]",3,True
1001604569,41254,Commun,[np.float64(41254.0)],1,True
1003624569,34985,Rare,"[np.float64(34985.0), np.float64(34989.0), np.float64(34993.0)]",3,True
1009974569,21617,Rare,[np.float64(21617.0)],1,True
1016414570,49779,Commun,[np.float64(49779.0)],1,True
1009794570,49554,Rare,"[np.float64(49554.0), np.float64(3668.0)]",2,True
1011144571,41531,Rare,"[np.float64(41531.0), np.float64(41528.0)]",2,True
1004094573,37094,Commun,"[np.float64(37094.0), np.float64(37114.0)]",2,True
1008874573,14207,Commun,[np.float64(14207.0)],1,True
1002834578,48766,Rare,[np.float64(48766.0)],1,True
1009794579,18662,Rare,"[np.float64(18662.0), np.float64(18663.0), np.float64(11863.0)]",3,True
1002834579,42490,Commun,"[np.float64(43281.0), np.float64(42490.0), np.float64(42501.0), np.float64(42482.0), np.float64(46884.0)]",5,True
1009424580,26006,Rare,"[np.float64(26006.0), np.float64(26004.0), np.float64(25999.0), np.float64(25997.0), np.float64(13160.0)]",5,True
1003594582,4878,Rare,"[np.float64(4878.0), np.float64(4875.0)]",2,True
1015654582,25742,Commun,"[np.float64(25742.0), np.float64(25762.0)]",2,True
1005374582,10774,Commun,"[np.float64(10774.0), np.float64(10769.0)]",2,True
1003834583,21477,Rare,[np.float64(21477.0)],1,True
1017084586,56329,Rare,"[np.float64(56329.0), np.float64(56327.0)]",2,True
1008444586,1692,Commun,"[np.float64(26748.0), np.float64(55870.0), np.float64(1692.0), np.float64(28491.0)]",4,True
1011444586,48806,Rare,"[np.float64(48806.0), np.float64(48763.0)]",2,True
1008774586,42692,Commun,"[np.float64(42692.0), np.float64(42604.0), np.float64(42702.0)]",3,True
1009434590,19521,Rare,[np.float64(19521.0)],1,True
1010674591,53740,Rare,[np.float64(53740.0)],1,True
1004534592,21469,Rare,"[np.float64(21469.0), np.float64(21525.0), np.float64(21159.0)]",3,True
1016414593,28788,Commun,"[np.float64(28788.0), np.float64(28772.0)]",2,True
1002414594,37187,Commun,[np.float64(37187.0)],1,True
1004054594,37289,Rare,"[np.float64(37289.0), np.float64(37262.0), np.float64(37275.0)]",3,True
1013134594,2112,Rare,"[np.float64(2112.0), np.float64(2072.0)]",2,True
1011714595,1558,Rare,"[np.float64(1558.0), np.float64(1562.0)]",2,True
1009434597,48386,Rare,[np.float64(48386.0)],1,True
1012514599,19814,Rare,"[np.float64(19814.0), np.float64(19761.0), np.float64(19823.0), np.float64(19804.0), np.float64(10875.0), np.float64(19801.0)]",6,True
1004524600,29385,Rare,"[np.float64(29393.0), np.float64(44861.0), np.float64(29385.0), np.float64(29378.0), np.float64(54219.0), np.float64(32153.0), np.float64(50941.0), np.float64(14321.0), np.float64(11705.0)]",9,True
1003594602,49424,Commun,"[np.float64(49552.0), np.float64(49424.0), np.float64(5647.0), np.float64(49410.0), np.float64(49489.0), np.float64(49436.0), np.float64(49460.0)]",7,True
1004524605,17002,Commun,"[np.float64(17002.0), np.float64(17004.0), np.float64(52402.0), np.float64(55923.0)]",4,True
1011014607,43269,Rare,"[np.float64(43269.0), np.float64(43267.0), np.float64(43271.0)]",3,True
1003224608,4117,Rare,"[np.float64(4116.0), np.float64(4117.0)]",2,True
1016304609,43355,Commun,"[np.float64(43355.0), np.float64(43299.0)]",2,True
1003744611,23889,Commun,[np.float64(23889.0)],1,True
1017104611,36940,Commun,"[np.float64(36940.0), np.float64(36950.0), np.float64(36913.0), np.float64(36931.0), np.float64(36947.0), np.float64(37084.0)]",6,True
1004524612,53423,Rare,[np.float64(53423.0)],1,True
1012764613,40649,Rare,"[np.float64(40649.0), np.float64(40675.0), np.float64(19.0), np.float64(40677.0), np.float64(43544.0), np.float64(40670.0)]",6,True
1017574613,2758,Rare,"[np.float64(2745.0), np.float64(2764.0), np.float64(2758.0)]",3,True
1008764614,43355,Commun,"[np.float64(44982.0), np.float64(43355.0), np.float64(43377.0)]",3,True
1014874614,52882,Commun,[np.float64(52882.0)],1,True
1008474615,21816,Commun,"[np.float64(21816.0), np.float64(21814.0), np.float64(21810.0), np.float64(9886.0)]",4,True
1017124616,42155,Commun,"[np.float64(42155.0), np.float64(42186.0)]",2,True
1013134618,37280,Rare,[np.float64(37280.0)],1,True
1018904619,24760,Rare,"[np.float64(24760.0), np.float64(24762.0), np.float64(24769.0), np.float64(37092.0), np.float64(3007.0)]",5,True
1018244620,11060,Rare,"[np.float64(13160.0), np.float64(11060.0), np.float64(3668.0)]",3,True
1012514621,4147,Commun,"[np.float64(4147.0), np.float64(4143.0)]",2,True
1019284623,15762,Commun,"[np.float64(48990.0), np.float64(15762.0), np.float64(24760.0), np.float64(15763.0), np.float64(35842.0), np.float64(48991.0), np.float64(48996.0), np.float64(3007.0), np.float64(48998.0)]",9,True
1002474623,11705,Commun,"[np.float64(11705.0), np.float64(11706.0), np.float64(11704.0)]",3,True
1003654624,3295,Rare,[np.float64(3295.0)],1,True
1008774624,15989,Commun,[np.float64(15989.0)],1,True
1008744625,373,Commun,"[np.float64(373.0), np.float64(409.0)]",2,True
1017124626,42155,Commun,[np.float64(42155.0)],1,True
1004164626,3914,Commun,[np.float64(3914.0)],1,True
1002474627,17002,Commun,"[np.float64(17002.0), np.float64(17004.0)]",2,True
1017084627,3004,Commun,[np.float64(3004.0)],1,True
1013274628,3295,Rare,[np.float64(3295.0)],1,True
1017694629,1627,Rare,[np.float64(1627.0)],1,True
1017884629,28102,Rare,"[np.float64(28102.0), np.float64(28202.0)]",2,True
1002474630,27393,Commun,"[np.float64(27393.0), np.float64(27427.0), np.float64(27315.0), np.float64(27392.0)]",4,True
1005554632,8594,Rare,"[np.float64(8594.0), np.float64(31489.0)]",2,True
1002474632,22542,Commun,"[np.float64(22542.0), np.float64(22532.0)]",2,True
1014894633,46987,Rare,"[np.float64(46987.0), np.float64(46954.0), np.float64(46905.0)]",3,True
1009664635,35521,Rare,"[np.float64(35521.0), np.float64(35535.0)]",2,True
1011494636,31803,Rare,"[np.float64(31803.0), np.float64(31774.0)]",2,True
1009424637,48386,Rare,"[np.float64(48386.0), np.float64(48352.0)]",2,True
1010044637,40717,Commun,"[np.float64(40717.0), np.float64(25793.0), np.float64(14344.0), np.float64(11705.0)]",4,True
1013144638,209,Rare,"[np.float64(213.0), np.float64(209.0), np.float64(206.0)]",3,True
1012894642,47664,Rare,[np.float64(47664.0)],1,True
1012764642,28772,Commun,"[np.float64(28772.0), np.float64(28795.0), np.float64(28788.0)]",3,True
1019474643,7763,Rare,[np.float64(7763.0)],1,True
1008584645,42545,Rare,[np.float64(42545.0)],1,True
1008584646,51025,Rare,[np.float64(51025.0)],1,True
1013134647,15184,Rare,"[np.float64(15184.0), np.float64(15183.0)]",2,True
1002464648,23510,Rare,"[np.float64(23510.0), np.float64(23509.0), np.float64(23469.0), np.float64(52311.0), np.float64(23486.0), np.float64(47401.0)]",6,True
1003864648,49460,Commun,"[np.float64(49460.0), np.float64(49422.0), np.float64(49477.0), np.float64(5647.0)]",4,True
1018814648,15716,Rare,[np.float64(15716.0)],1,True
1003674648,54765,Commun,"[np.float64(54765.0), np.float64(54699.0), np.float64(54744.0)]",3,True
1017124649,51950,Rare,[np.float64(51950.0)],1,True
1004774650,10618,Rare,"[np.float64(10618.0), np.float64(10640.0), np.float64(10592.0), np.float64(10641.0), np.float64(10647.0)]",5,True
1011584651,45996,Rare,"[np.float64(45996.0), np.float64(46008.0), np.float64(46077.0), np.float64(46050.0), np.float64(45993.0), np.float64(46016.0), np.float64(46091.0)]",7,True
1017694651,13731,Commun,"[np.float64(13734.0), np.float64(13731.0), np.float64(9886.0)]",3,True
1008474652,21041,Commun,"[np.float64(21041.0), np.float64(21050.0)]",2,True
1017084652,44592,Rare,"[np.float64(44612.0), np.float64(44690.0), np.float64(44592.0), np.float64(44721.0), np.float64(44671.0), np.float64(44663.0)]",6,True
1004194652,10568,Rare,"[np.float64(10568.0), np.float64(10681.0)]",2,True
1009714653,53423,Rare,[np.float64(53423.0)],1,True
1012444654,39725,Rare,"[np.float64(39725.0), np.float64(39722.0)]",2,True
1014894654,39900,Rare,"[np.float64(8454.0), np.float64(39900.0)]",2,True
1003854655,33733,Commun,[np.float64(33733.0)],1,True
1008704655,15590,Rare,"[np.float64(15590.0), np.float64(15604.0)]",2,True
1002924655,10840,Rare,"[np.float64(10840.0), np.float64(10838.0)]",2,True
1015604656,49112,Rare,"[np.float64(49112.0), np.float64(49110.0), np.float64(39748.0)]",3,True
1012514656,10582,Rare,[np.float64(10582.0)],1,True
1012314658,37092,Commun,"[np.float64(37092.0), np.float64(3003.0), np.float64(3004.0)]",3,True
1013404659,15494,Rare,"[np.float64(15494.0), np.float64(15529.0)]",2,True
1003674660,7157,Commun,[np.float64(7157.0)],1,True
1003594663,42200,Commun,"[np.float64(42200.0), np.float64(42201.0), np.float64(42208.0), np.float64(42192.0)]",4,True
1017084664,23661,Commun,"[np.float64(23692.0), np.float64(23661.0), np.float64(23690.0)]",3,True
1013564666,46612,Rare,"[np.float64(46612.0), np.float64(46606.0), np.float64(13542.0)]",3,True
1003864667,53070,Commun,"[np.float64(53074.0), np.float64(53070.0)]",2,True
1013424667,56057,Rare,[np.float64(56057.0)],1,True
1013234669,29600,Rare,[np.float64(29600.0)],1,True
1003854671,38048,Commun,"[np.float64(38048.0), np.float64(5371.0)]",2,True
1016914674,33119,Rare,"[np.float64(33119.0), np.float64(33116.0)]",2,True
1019474675,27361,Rare,[np.float64(27361.0)],1,True
1017124676,51950,Rare,[np.float64(51950.0)],1,True
1004104678,45885,Commun,"[np.float64(54180.0), np.float64(45885.0), np.float64(45883.0)]",3,True
1008764681,21041,Commun,[np.float64(21041.0)],1,True
1009984682,46970,Rare,"[np.float64(46970.0), np.float64(44981.0), np.float64(44982.0), np.float64(46979.0)]",4,True
1012894683,5283,Commun,"[np.float64(5283.0), np.float64(5150.0), np.float64(5235.0), np.float64(5174.0)]",4,True
1017124684,51950,Rare,[np.float64(51950.0)],1,True
1012314684,5283,Commun,[np.float64(5283.0)],1,True
1004104686,50140,Rare,[np.float64(50140.0)],1,True
1008474687,47270,Commun,[np.float64(47270.0)],1,True
1003864687,19,Rare,"[np.float64(19.0), np.float64(23.0)]",2,True
1013274687,13888,Rare,"[np.float64(13888.0), np.float64(13902.0)]",2,True
