observation_id,vraie_espece,ensemble,taille,couvert
1010674995,44439,[44468],1,False
1002454996,26497,[26497],1,True
1003524997,37092,[37092],1,True
1017534998,4644,"[4633, 4644, 4647]",3,True
1002474999,23705,[23705],1,True
1014234999,30276,[30276],1,True
1012655000,9088,[9088],1,True
1005555002,13651,[13651],1,True
1019315003,21816,[21816],1,True
1012315003,44036,"[44036, 44041]",2,True
1003525005,37092,[37092],1,True
1003795005,7157,[7157],1,True
1017705006,56503,"[56415, 56505]",2,False
1004375006,32770,[32770],1,True
1010355006,3059,[3059],1,True
1009745007,26748,[26748],1,True
1017345008,21079,[21079],1,True
1003295008,18754,[40794],1,False
1018905009,44051,"[44051, 26748]",2,True
1012715009,42717,[42707],1,False
1013055011,35160,"[35170, 35160]",2,True
1016275011,5488,[5488],1,True
1010205011,54388,[54388],1,True
1010505012,37289,[37289],1,True
1015545012,13870,"[13870, 13871]",2,True
1003795013,47300,[47300],1,True
1002475014,48668,"[48668, 48674]",2,True
1010535015,33941,[48987],1,False
1003735016,37102,[37102],1,True
1005105017,13589,[13589],1,True
1017475017,14348,"[14348, 14347]",2,True
1001595018,14224,"[14224, 14190]",2,True
1003525019,36940,[36940],1,True
1012965019,28648,[28648],1,True
1002475020,24767,"[24767, 24761]",2,True
1003795020,29666,[29666],1,True
1012465021,42613,[42613],1,True
1004775021,32248,[32248],1,True
1004345022,9153,[9153],1,True
1008685022,1940,[6125],1,False
1015545022,38048,[38048],1,True
1010625022,30583,[30583],1,True
1012875024,55134,[55134],1,True
1011625025,7956,"[7956, 7963]",2,True
1004345025,50332,"[50332, 49966]",2,True
1016275027,14190,"[14240, 14190]",2,True
1003825027,37289,"[37289, 37262]",2,True
1003525027,42127,[42127],1,True
1004345029,10187,[10187],1,True
1016915029,45769,[45769],1,True
1015875029,5270,[5270],1,True
1004345030,17002,"[17004, 17002]",2,True
1011625031,10430,[10430],1,True
1000945031,29530,[29530],1,True
1003825032,45885,[45885],1,True
1002455033,33859,[33859],1,True
1012315034,52405,[52405],1,True
1016695034,30030,[30030],1,True
1019345034,46954,[46954],1,True
1011905035,44436,"[44436, 44423]",2,True
1007625035,29575,[29575],1,True
1012275036,46304,"[46293, 46304, 46261]",3,True
1008565037,42545,"[42545, 42553]",2,True
1003825037,2620,"[2620, 2624]",2,True
1015655038,44081,[44081],1,True
1003825038,49424,[49424],1,True
1002595040,47015,[47015],1,True
1005105040,44431,"[44431, 44436]",2,True
1002455041,39725,[48474],1,False
1017105042,36950,"[36950, 36958]",2,True
1008475046,19775,[19775],1,True
1009695046,21816,"[21816, 21814]",2,True
1017775047,18809,[18809],1,True
1018955047,1857,"[1802, 1792, 1791]",3,False
1001885047,5651,[5651],1,True
1016485051,38047,[38047],1,True
1013055051,55409,[55409],1,True
1004095054,17414,[17414],1,True
1017105055,54417,[54417],1,True
1004115056,54765,"[54765, 54744]",2,True
1003525060,48991,"[48991, 48996]",2,True
1001945060,33425,[33425],1,True
1018685061,29385,[29385],1,True
1010485062,36553,"[36553, 36617]",2,True
1004375062,15995,[15995],1,True
1001945062,8423,[8423],1,True
1006125062,42949,[42949],1,True
1002455063,54765,"[54765, 54699]",2,True
1003525064,36940,[36940],1,True
1011855065,15775,[15775],1,True
1008085065,11787,[11787],1,True
1001945068,33437,[33437],1,True
1003525069,36931,[36931],1,True
1011855071,23575,[23575],1,True
1012465073,49666,[12751],1,False
1003525074,36947,[36947],1,True
1013335075,3194,"[3194, 3189]",2,True
1003795075,46221,[46221],1,True
1005555076,43355,[43355],1,True
1012465077,49666,[12751],1,False
1003525078,48991,[48991],1,True
1008155079,27404,[27404],1,True
1009695079,44567,[44567],1,True
1002965082,48766,[48766],1,True
1002965083,42490,[42490],1,True
1002475084,45303,[45303],1,True
1018955085,12356,[12356],1,True
1012875086,25965,[25965],1,True
1008195086,19491,[19491],1,True
1009935086,10934,[10934],1,True
1004745087,10618,[10618],1,True
1004135087,9304,[9304],1,True
1013335089,23492,[23492],1,True
1002965089,22532,[22532],1,True
1004135090,22122,[22122],1,True
1016745090,49670,[49670],1,True
1002965092,19921,"[19921, 19861]",2,True
1002805097,26342,"[26342, 26329]",2,True
1012965098,43822,[43822],1,True
1003525098,3004,[3004],1,True
1014145099,57071,[57071],1,True
1018985099,10712,[10712],1,True
1017105100,30030,[30030],1,True
1009195100,15268,[15268],1,True
1017285103,369,[369],1,True
1009695104,25783,[25783],1,True
1003285105,13731,[13731],1,True
1010205106,37092,[37092],1,True
1004035108,3914,[3914],1,True
1002345110,2134,[2134],1,True
1004375110,13887,"[13931, 13887]",2,True
1008835111,17564,[17564],1,True
1008765111,56224,[56224],1,True
1003795117,54768,[54768],1,True
1005265118,34828,[34828],1,True
1003755119,20532,[20532],1,True
1009775121,20441,[20441],1,True
1019165121,5270,[5270],1,True
1004385123,7956,"[7956, 7963]",2,True
1003975126,54417,[54417],1,True
1013025127,1982,[1982],1,True
1014045127,41256,[41256],1,True
1017105128,7443,[7443],1,True
1001175130,55192,[55192],1,True
1010535131,40649,"[40649, 40668]",2,True
1012695132,29382,[29382],1,True
1003235133,35460,[35460],1,True
1014955134,9446,[9446],1,True
1003285135,42274,[42274],1,True
1009775136,19822,[19822],1,True
1003975137,36779,[36779],1,True
1003785138,44592,[44592],1,True
1008475139,56224,[56224],1,True
1011815141,21079,[21079],1,True
1012875141,13711,[13711],1,True
1008765141,50977,"[50977, 13557]",2,True
1004755141,37480,[37480],1,True
1004385142,8338,[8338],1,True
1001615143,46597,"[46626, 46597]",2,True
1010705143,51485,[51485],1,True
1008195144,1573,[1573],1,True
1004205144,40884,[40884],1,True
1012965146,46868,"[46868, 46889]",2,True
1014875147,21041,[21041],1,True
1010705147,54714,"[54714, 54706]",2,True
1011605149,655,[655],1,True
1010705151,9085,[9085],1,True
1002285151,13280,[13280],1,True
1018825155,52872,[52872],1,True
1004685156,495,[495],1,True
1003235158,975,[975],1,True
1002395159,19473,[19473],1,True
1009025159,1955,[1955],1,True
1017115159,3290,[3266],1,False
1004385160,10934,[10934],1,True
1004755161,495,"[498, 495]",2,True
1004065163,358,"[358, 362]",2,True
1012965163,32752,[32752],1,True
1019145163,37187,[37187],1,True
1004485166,13275,[13275],1,True
1010205167,5083,"[5089, 5083]",2,True
1014265167,32708,[32707],1,False
1012875167,55192,[55192],1,True
1017115168,56378,[56378],1,True
1004385169,9705,[9705],1,True
1019595170,7765,"[7764, 7765]",2,True
1002715171,55058,"[55058, 55059]",2,True
1008725172,25543,"[25521, 25543]",2,True
1004065175,10712,"[10712, 10714]",2,True
1014955176,9088,[9088],1,True
1017115177,49424,[49424],1,True
1008195178,19562,[19562],1,True
1003235183,9153,[9153],1,True
1003755183,19473,[19473],1,True
1011625184,43355,"[43355, 43377]",2,True
1004035186,40030,[40030],1,True
1004485186,15995,"[15995, 56610, 2838]",3,True
1012755186,12487,[12487],1,True
1008475187,13581,[13581],1,True
1019345190,40649,"[40649, 19]",2,True
1011815190,43042,[43042],1,True
1003235193,38222,"[38224, 45905]",2,False
1011555193,10187,"[10187, 10192]",2,True
1009595195,48355,[48355],1,True
1003715196,43299,"[43299, 43355]",2,True
1002475196,11856,[11856],1,True
1012615199,5198,[5198],1,True
1003755200,54768,[54768],1,True
1001015202,16166,[16166],1,True
1002285202,56478,[56478],1,True
1011655202,42490,[42490],1,True
1002395203,36816,"[36816, 36810]",2,True
1012965203,23690,[23690],1,True
1005005204,27652,[27652],1,True
1003485204,31711,[31711],1,True
1011875205,40815,[40815],1,True
1014575205,412,[412],1,True
1006995205,17002,"[17002, 17004]",2,True
1018905206,54214,[54214],1,True
1004385207,3344,"[3320, 1119]",2,False
1002695208,17002,"[17002, 17004]",2,True
1012465209,38913,[38913],1,True
1004065210,47201,[47201],1,True
1005105211,22542,"[22542, 22532]",2,True
1003235211,18817,"[18817, 18815, 18824]",3,True
1019285211,5550,[5550],1,True
1003235215,22943,"[22943, 22944]",2,True
1013215216,29444,[29444],1,True
1016605217,22943,[22943],1,True
1015605218,2663,[2663],1,True
1018245218,47270,[47270],1,True
1003975218,49424,"[49489, 49424]",2,True
1012615221,21539,[21539],1,True
1009875221,29485,"[29485, 29481]",2,True
1008475222,13731,[13731],1,True
1014255222,19472,[19472],1,True
1003845225,41378,[41378],1,True
1009775226,46868,"[46884, 46868]",2,True
1009695228,12385,[12385],1,True
1004375229,36075,[36075],1,True
1014945229,36705,[36705],1,True
1008995230,30575,"[30575, 30573]",2,True
1007355233,32770,[32770],1,True
1017135235,43546,[43546],1,True
1013055236,3004,[3004],1,True
1017475236,28247,[28247],1,True
1012615237,14654,[14654],1,True
1010665238,13271,[13271],1,True
1012755239,21526,[21526],1,True
1015605240,31674,[31674],1,True
1013055243,3004,[3004],1,True
1009775245,3006,[3006],1,True
1009775246,42490,"[42490, 42480]",2,True
1005745246,47275,"[47275, 47268, 47278]",3,True
1006885246,36913,[36913],1,True
1012965252,42185,[42185],1,True
1017765253,28169,"[28169, 28184]",2,True
1012875253,5468,"[5488, 5468]",2,True
1017475254,28247,[28247],1,True
1017135256,53117,"[53117, 53116]",2,True
1004775258,37187,"[37187, 37181]",2,True
1004045260,26006,"[26006, 25997, 26004]",3,True
1009775260,3007,[3007],1,True
1013055261,9387,[9387],1,True
1004975261,20526,[20526],1,True
1008575262,11037,[11037],1,True
1003235262,29473,[29473],1,True
1012875263,41512,[41512],1,True
1019315264,40649,[40649],1,True
1003495265,46898,[46898],1,True
1019045265,55676,"[55676, 55688, 55663]",3,True
1002345266,18662,[18662],1,True
1008065266,48212,[48212],1,True
1010275267,37106,[37106],1,True
1008475267,26542,[26542],1,True
1002395268,36816,"[36816, 36810]",2,True
1005265268,3844,"[3840, 3834]",2,False
1010665270,23690,"[23690, 23681]",2,True
1003755270,55918,[55871],1,False
1005375270,45303,[45303],1,True
1003385271,26497,[26497],1,True
1003595273,6853,[6853],1,True
1012965275,54714,[54714],1,True
1009875275,21016,[21016],1,True
1014905277,12368,[12368],1,True
1014175278,44436,[44436],1,True
1012875281,44908,[44908],1,True
1014575281,30575,"[30575, 30573]",2,True
1018745281,11936,[11936],1,True
1017475282,21526,[21526],1,True
1012965284,48386,[48386],1,True
1015545285,19486,[19486],1,True
1017125285,22574,[22574],1,True
1005485285,57274,[57274],1,True
1016935286,55134,[55134],1,True
1008675286,5698,[5698],1,True
1004485287,17414,[17414],1,True
1003935288,46013,"[46013, 46028]",2,True
1004975288,22787,[22787],1,True
1016345288,30583,[30583],1,True
1010665289,36779,"[36779, 36770]",2,True
1014905291,39843,[39843],1,True
1012875291,3290,[3266],1,False
1003495291,7693,"[20244, 20243]",2,False
1016225293,51485,[51485],1,True
1005485294,43300,[43300],1,True
1016345296,13542,[13542],1,True
1011145297,2134,"[2134, 2113]",2,True
1016125297,37078,[37078],1,True
1019125298,43273,[43273],1,True
1003235298,53396,[53396],1,True
1012715298,5635,"[5635, 5636]",2,True
1005265299,7023,[7023],1,True
1015875299,36604,[36604],1,True
1009445300,43282,"[43282, 43291]",2,True
1010425300,48991,[48991],1,True
1013615300,46446,[np.int64(46453)],1,False
1004045301,6853,[6853],1,True
1005745301,20532,[20532],1,True
1003795302,54736,[54736],1,True
1004485304,11771,[11771],1,True
1004485305,16653,[16653],1,True
1017475306,21526,[21526],1,True
1003235308,26497,[26497],1,True
1009775308,10475,"[10475, 10494]",2,True
1011145308,29465,[29465],1,True
1010665309,37102,[37102],1,True
1003935310,36646,[36646],1,True
1009925311,9096,"[9096, 9002]",2,True
1003235311,358,[358],1,True
1003795312,3007,[3007],1,True
1009485313,21816,"[21816, 9886]",2,True
1017105313,20195,[20195],1,True
1007725314,36258,[57135],1,False
1013625315,31519,[31519],1,True
1018905316,24841,[24841],1,True
1003935320,6705,[6708],1,False
1008805323,38092,[38092],1,True
1003935324,22990,[22990],1,True
1016785324,46659,[46659],1,True
1008475325,43355,[43355],1,True
1009445328,26495,[26495],1,True
1003795329,9407,[9407],1,True
1004805329,55679,[55679],1,True
1008805329,9088,[9088],1,True
1004385330,53909,"[53922, 53909]",2,True
1019045331,48359,[48359],1,True
1019315333,46884,"[46884, 46870]",2,True
1004485333,11771,[11771],1,True
1004975334,1130,[1133],1,False
1005025334,5719,[5719],1,True
1008675334,57294,[57294],1,True
1004195335,37187,[37187],1,True
1017105337,21517,[21517],1,True
1004805337,23770,"[23770, 23756]",2,True
1004805340,12229,[12229],1,True
1012965342,47733,"[47724, 47726, 47733]",3,True
1004805342,45885,"[45886, 45885, 2854]",3,True
1014835342,358,"[358, 362]",2,True
1004805343,50862,"[50869, 50862]",2,True
1010485343,21188,[21188],1,True
1018795345,44357,[44434],1,False
1014835346,38044,[38044],1,True
1003795348,4030,[4030],1,True
1008805349,34571,[34571],1,True
1009775350,44436,[44436],1,True
1014835352,10528,"[10528, 9697]",2,True
1009875353,43282,"[43282, 43291]",2,True
1005745354,9304,[9304],1,True
1005375354,13731,[13731],1,True
1011875355,3004,"[3004, 3007]",2,True
1003785355,44592,[44592],1,True
1019015355,34641,[34641],1,True
1005745356,52402,[52403],1,False
1005375357,6999,"[6999, 7002]",2,True
1003935359,6965,[6965],1,True
1009925359,8836,[8836],1,True
1002345360,20264,[20264],1,True
1008405361,39609,[39609],1,True
1005055361,19846,[19919],1,False
1012885363,9066,"[9096, 9075, 9088]",3,False
1008405364,409,[409],1,True
1003935364,13731,[13731],1,True
1004805364,19861,[19861],1,True
1008155365,9096,[9096],1,True
1010215365,15995,[15995],1,True
1008475366,19491,[19491],1,True
1018155368,26704,[26704],1,True
1017125369,17085,"[17085, 17083]",2,True
1010205370,9933,[np.int64(9933)],1,True
1004375371,22456,"[22456, 22460]",2,True
1002565372,877,[39665],1,False
1005265372,22154,[22155],1,False
1004805372,31704,[31704],1,True
1004805373,32248,"[32252, 32248]",2,True
1003785375,49424,"[49424, 49489]",2,True
1017125376,18715,[18715],1,True
1005265377,15676,[15676],1,True
1012185377,21886,[366],1,False
1009875378,31691,"[31691, 31653]",2,True
1017125379,18715,[18715],1,True
1009775380,37289,"[37262, 37289]",2,True
1008405381,23671,[23671],1,True
1004385382,55397,[55397],1,True
1003845382,49565,[49565],1,True
1005745382,29479,[29479],1,True
1013355383,28534,"[28534, 28537, 28531]",3,True
1017105383,14355,[14355],1,True
1016695385,22906,"[22898, 22906]",2,True
1017105385,56247,[56247],1,True
1017105386,49178,[49178],1,True
1005265386,54180,[54180],1,True
1011295388,23425,[23425],1,True
1012605389,27314,[27314],1,True
1001605393,25775,[25775],1,True
1006785393,54703,[54703],1,True
1010775393,44063,[44063],1,True
1004085395,42584,[42584],1,True
1003845396,31919,"[31919, 31920]",2,True
1012605397,31455,[31455],1,True
1018835397,27528,[27528],1,True
1008495397,26342,[26342],1,True
1013145399,37105,[37105],1,True
1012885399,32117,[32117],1,True
1016525400,56526,[56526],1,True
1014805402,51026,[51026],1,True
1017105403,55679,[55679],1,True
1008475404,21816,[21816],1,True
1012265404,38777,[38777],1,True
1001605406,56374,[56374],1,True
1009195406,10790,[10790],1,True
1008475407,29695,"[29695, 29711]",2,True
1003675407,37094,[np.int64(37115)],1,False
1005605407,49435,[32064],1,False
1009795408,55090,"[55089, 55129]",2,False
1004805408,56224,[56224],1,True
1018155410,26704,[26704],1,True
1003255410,25775,"[25775, 25783]",2,True
1016935412,5488,[5488],1,True
1011745412,47401,[47401],1,True
1012185413,22953,[22953],1,True
1001605414,48874,[48874],1,True
1001605415,49779,[49779],1,True
1000895417,12255,"[12255, 12269]",2,True
1001595418,54417,[54417],1,True
1004805418,8689,[33524],1,False
1012605418,31691,[31691],1,True
1001605418,47201,"[47128, 47201]",2,True
1016345419,47724,"[47724, 47726]",2,True
1004805420,21816,[21816],1,True
1009965421,48991,[48991],1,True
1004385421,417,[417],1,True
1017105422,56294,[56294],1,True
1003615422,36958,[36950],1,False
1012265424,15268,[15268],1,True
1001605424,5175,[5175],1,True
1013685425,4030,"[4020, 3977]",2,False
1010485425,1982,[1982],1,True
1009575425,51493,[51493],1,True
1003935426,28772,[28772],1,True
1002775427,28465,[np.int64(48768)],1,False
1014205427,44908,[44908],1,True
1013615427,9705,"[9705, 9774]",2,True
1004805429,50463,"[50463, 49920, 50807]",3,True
1008475431,21816,"[21816, 21814]",2,True
1011495431,56614,[56614],1,True
1005025432,51399,[51399],1,True
1008985433,28789,[28789],1,True
1009195433,41035,"[41006, 40961]",2,False
1002095437,32752,"[32743, 32752]",2,True
1018635437,46673,[46673],1,True
1001595439,10102,"[10102, 10098]",2,True
1011125441,29764,[29764],1,True
1012265441,3845,"[3845, 3843]",2,True
1003255441,2765,"[14381, 14371]",2,False
1009195442,53857,[53857],1,True
1019125445,44436,"[44436, 44423]",2,True
1004805445,26919,[26919],1,True
1012605445,38534,[38535],1,False
1009195445,39725,[48474],1,False
1012265449,12376,[12376],1,True
1001605449,44636,[22086],1,False
1011375450,53384,[53384],1,True
1015395452,44439,"[44468, 44439]",2,True
1018685452,9088,[9088],1,True
1018635454,46673,[46673],1,True
1020125455,26786,[26786],1,True
1003255456,36349,"[36348, 36349]",2,True
1001005458,30352,[30352],1,True
1012185459,47235,"[47235, 47252]",2,True
1020125464,31879,[31879],1,True
1009195464,30583,[30583],1,True
1017105467,22990,[22990],1,True
1001005471,30352,[30352],1,True
1011375471,7249,[7249],1,True
1011635473,40606,[40606],1,True
1016695473,33425,[33425],1,True
1012265473,13589,[13589],1,True
1018635474,46673,[46673],1,True
1012605474,29155,"[29155, 29154, 29153]",3,True
1017135474,409,[409],1,True
1012885474,15762,[15762],1,True
1011625475,26006,"[26006, 26004]",2,True
1012255476,15704,[15704],1,True
1009875476,50911,[50911],1,True
1017145476,41881,[41881],1,True
1001005477,22699,[22699],1,True
1008195478,42978,[42978],1,True
1016315479,1116,[1116],1,True
1003655480,1982,[1982],1,True
1015395480,7045,"[7031, 7045]",2,True
1020125480,32243,[32243],1,True
1002715481,9456,[9456],1,True
1012265481,14224,"[14215, 14224, 14240]",3,True
1005265482,11939,"[11939, 11929]",2,True
1017335484,15003,[15003],1,True
1013155484,56292,[56292],1,True
1004185485,9705,[9705],1,True
1015395485,55298,[55298],1,True
1004385490,25346,[25348],1,False
1012605491,40950,[40950],1,True
1003955491,36932,[36932],1,True
1006265493,4030,"[4014, 4030]",2,True
1002715493,8423,[8423],1,True
1010205495,13271,[13271],1,True
1012265498,46008,"[46020, 46304, 46075]",3,False
1003655498,983,[983],1,True
1011595499,31919,[31919],1,True
1002345499,4147,"[4147, 4143]",2,True
1007595499,16637,[16637],1,True
1009395500,41377,[41377],1,True
1017135500,35265,"[35265, 35242]",2,True
1003655503,44068,[44063],1,False
1004715503,12356,[12356],1,True
1008415503,26342,[26342],1,True
1017105504,53396,[53396],1,True
1012015505,42213,[42213],1,True
1013185506,37098,[37098],1,True
1013765507,29869,[29869],1,True
1003655508,3295,[3274],1,False
1004385508,37324,[37324],1,True
1002785509,43045,[43045],1,True
1008415510,657,[657],1,True
1012255510,44436,"[44424, 44431]",2,False
1009195511,9088,[9088],1,True
1007595512,51493,[51493],1,True
1018855512,373,[373],1,True
1019045512,23760,"[23760, 23768, 23759]",3,True
1004385512,409,[409],1,True
1002715512,22409,[22409],1,True
1016545512,55659,[55659],1,True
1012265512,40717,[40717],1,True
1004715513,23545,[23545],1,True
1015465513,25346,[25348],1,False
1009395513,44636,[22086],1,False
1005265514,9153,"[9153, 9152]",2,True
1004305514,49178,[49178],1,True
1016545514,21290,[21290],1,True
1005405516,28935,"[28936, 28935]",2,True
1003655517,21310,[21310],1,True
1012605517,5651,"[5651, 24939]",2,True
1018815518,14215,[14215],1,True
1016525518,13581,[13581],1,True
1009595518,19687,[19687],1,True
1008475518,22975,[22975],1,True
1017105519,9458,"[9458, 9460]",2,True
1012715520,28534,[28534],1,True
1014955520,19927,[19927],1,True
1005825520,37089,[37089],1,True
1012185522,49664,[49664],1,True
1008415524,35987,[35987],1,True
1012855525,34600,[34600],1,True
1012975527,52872,[52872],1,True
1017975527,46577,[46577],1,True
1001845528,14471,[14471],1,True
1019555529,23694,[23694],1,True
1016935529,3805,[3805],1,True
1006795530,41594,[41594],1,True
1011295530,46008,"[46008, 46020]",2,True
1009395531,25305,"[56137, 56162]",2,False
1017285532,29671,[29671],1,True
1019405532,30923,[30923],1,True
1016225532,48766,[48766],1,True
1017135533,37099,[37099],1,True
1001605533,43045,[43045],1,True
1001605534,35544,[35544],1,True
1018635536,35460,[35460],1,True
1009705537,17388,[17388],1,True
1013925537,53156,[53156],1,True
1013215537,12086,[12086],1,True
1003775540,3004,[3004],1,True
1008575540,1786,"[1786, 1788]",2,True
1013355541,16653,[16653],1,True
1019165541,10102,[10102],1,True
1004175541,44612,"[44612, 44677, 44592]",3,True
1012445543,3218,"[14321, 10659]",2,False
1012825544,36952,[36952],1,True
1005375545,21018,"[56377, 21018]",2,True
1009705547,33701,"[33701, 33693]",2,True
1006785547,55236,"[55236, 9458]",2,True
1017975549,46589,[46589],1,True
1003255549,26329,"[26331, 26329]",2,True
1016255550,40986,"[40986, 40963]",2,True
1017035551,22122,[22122],1,True
1001005551,30352,"[30352, 30350]",2,True
1012715553,14320,"[14320, 27462]",2,True
1004385553,14224,"[14224, 14215]",2,True
1019315554,33689,[33689],1,True
1010205554,28788,[28788],1,True
1009705554,7812,[7812],1,True
1005355555,11939,[11939],1,True
1017035559,56676,[56676],1,True
1010475561,37092,"[37092, 37095]",2,True
1001005563,49718,[49718],1,True
1017975563,46577,[46589],1,False
1004085564,28491,[28491],1,True
1010745565,21526,[21526],1,True
1017305566,13310,[13310],1,True
1016195568,655,[655],1,True
1012885568,29699,[29699],1,True
1016545569,29481,[56093],1,False
1006075570,15768,[37096],1,False
1015565570,6853,[6853],1,True
1015465571,19473,[19473],1,True
1005515572,6878,[6878],1,True
1019525572,44439,[np.int64(53923)],1,False
1017035574,40815,"[55387, 14306]",2,False
1012975574,15716,[15716],1,True
1005355575,36023,[36023],1,True
1017135575,10102,[10097],1,False
1001005576,22943,"[22943, 22940]",2,True
1016195577,44602,"[44602, 44697]",2,True
1009705577,30678,[30678],1,True
1001395578,25346,[25346],1,True
1011295580,2808,[2808],1,True
1014265582,56583,[56583],1,True
1009895586,55280,[55280],1,True
1012605587,426,[426],1,True
1017135587,10647,[10647],1,True
1016195587,46564,[46564],1,True
1003155587,29773,[29773],1,True
1013215588,28102,[28102],1,True
1015565588,54418,[54418],1,True
1010465590,9390,"[9390, 9387]",2,True
1016195592,21456,"[21310, 21239]",2,False
1007155593,55679,[10734],1,False
1016195594,20077,"[20077, 20076]",2,True
1016195595,48736,[7151],1,False
1012605596,21517,"[21518, 21227]",2,False
1011875596,35162,[35162],1,True
1016195596,10699,[15080],1,False
1016195597,44591,[44591],1,True
1016845601,46789,[46789],1,True
1013885601,1558,"[1558, 1562]",2,True
1011815602,43045,"[43045, 43042]",2,True
1004115603,9387,[9387],1,True
1005375603,4487,[2290],1,False
1013175604,8423,[8423],1,True
1013855604,32224,[32215],1,False
1016485604,19804,[19804],1,True
1013855606,35987,[35987],1,True
1013235609,35162,"[35162, 35167]",2,True
1002345610,2808,[2808],1,True
1004925611,51026,[51026],1,True
1004085612,55227,[55227],1,True
1004195615,42490,"[42501, 42490]",2,True
1006155617,56224,"[56224, 56249]",2,True
1003255617,13651,[13651],1,True
1015465617,52882,[52882],1,True
1016225619,14955,"[14944, 14955]",2,True
1012605620,32708,[32708],1,True
1004375622,55900,[55900],1,True
1008045622,47623,[47623],1,True
1016045622,50807,"[50807, 50463]",2,True
1017235622,5090,[5090],1,True
1010205622,5083,"[5083, 3630]",2,True
1003255624,22990,"[23093, 22990]",2,True
1012835625,27927,[27927],1,True
1010675627,37280,[37271],1,False
1019285627,49374,[49374],1,True
1003675629,44377,[44377],1,True
1015455630,19486,[19486],1,True
1004375630,18754,[18754],1,True
1007935631,36794,[36794],1,True
1003565631,30634,[20455],1,False
1009555635,40794,[40794],1,True
1008475635,50899,[50899],1,True
1002455636,37105,"[15757, 15762]",2,False
1005375636,5767,[5767],1,True
1011815637,33424,[33424],1,True
1008205639,9096,"[9002, 9096]",2,True
1004195641,22502,[22502],1,True
1016225642,29395,[29395],1,True
1010455645,31711,[31711],1,True
1015655646,51355,[51355],1,True
1003255647,1130,[1130],1,True
1017235648,2147,[2147],1,True
1002465649,3805,[3805],1,True
1010465650,42705,[42705],1,True
1012625650,44068,[44068],1,True
1003255650,14149,[14149],1,True
1002455652,37084,[37084],1,True
1017975654,4737,[4737],1,True
1013175655,1678,[1678],1,True
1015465655,26342,[26342],1,True
1007655656,12356,[12356],1,True
1012625656,4584,[4584],1,True
1008025659,4432,[50976],1,False
1010105661,26384,"[26384, 26409]",2,True
1005375661,3914,[3914],1,True
1019985661,2745,[2745],1,True
1003455662,27570,[27570],1,True
1015465663,51355,[51355],1,True
1012605664,2217,[2217],1,True
1010255664,35843,[35843],1,True
1011815665,41031,[41031],1,True
1008205666,32065,[49436],1,False
1016485667,49827,[49827],1,True
1004385668,43271,[43271],1,True
1014175668,53454,[53454],1,True
1003715669,30030,[30030],1,True
1010105669,31691,"[31662, 31691]",2,True
1013595670,22542,[22542],1,True
1015545671,49854,[49854],1,True
1004195671,28491,[28491],1,True
1011665672,3211,[3211],1,True
1016195673,8261,[8261],1,True
1010865674,48352,[48352],1,True
1015655675,18387,[18387],1,True
1004385675,43271,"[43270, 43271]",2,True
1008205676,5550,[5550],1,True
1004195676,43355,"[43355, 43377]",2,True
1007155677,26495,[26495],1,True
1009945678,25965,[3259],1,False
1011155679,2663,[2663],1,True
1012855680,38387,[38387],1,True
1003555680,11313,[11313],1,True
1013155680,15768,[15768],1,True
1012605681,11776,[11776],1,True
1016195681,26748,[26748],1,True
1016195682,56422,[56422],1,True
1013175682,5087,[5087],1,True
1012445682,40221,"[40221, 40235]",2,True
1003785682,36553,[36553],1,True
1009555682,20264,[20264],1,True
1009575685,19502,[19502],1,True
1010205685,36934,[36934],1,True
1016195687,39843,[39843],1,True
1013405688,30945,[30945],1,True
1004485688,7545,"[7543, 7545]",2,True
1015755688,17564,[17564],1,True
1016195689,10769,[10769],1,True
1008475689,57289,"[57294, 57289]",2,True
1011505689,19562,[19562],1,True
1004485689,17414,"[17414, 17416]",2,True
1003335692,21290,[21290],1,True
1016195692,41531,[41531],1,True
1010205694,55134,[55134],1,True
1016195694,47315,[47315],1,True
1012605695,4734,[4734],1,True
1016195696,37105,[37105],1,True
1013505697,54267,[54267],1,True
1003715698,10820,[10820],1,True
1012345699,10102,"[10097, 10102, 10098]",3,True
1013175701,54714,[54714],1,True
1016195702,21016,[21016],1,True
1004385705,39609,[39609],1,True
1009945706,3295,[3274],1,False
1005145706,8338,"[8338, 8333]",2,True
1003715706,15704,[15704],1,True
1017235707,2140,[2140],1,True
1016195707,44329,[44329],1,True
1002455708,4580,[4580],1,True
1012355709,23690,"[23690, 23681]",2,True
1016195709,38716,[38716],1,True
1011815712,10840,[10840],1,True
1008475713,373,[373],1,True
1013145713,9905,"[9899, 9905]",2,True
1009555713,26004,"[26006, 26004]",2,True
1003335713,22409,[22409],1,True
1017035714,38374,"[38371, 38374]",2,True
1017575716,56676,[56676],1,True
1009945716,53070,"[53070, 55074]",2,True
1013175716,52231,[52231],1,True
1002455716,5330,[5330],1,True
1016195716,5976,[5976],1,True
1016195718,52220,[52220],1,True
1012975719,15995,[15995],1,True
1001605719,56076,[56076],1,True
1003615721,51950,[51950],1,True
1015655721,38044,[38044],1,True
1009945722,44066,[44066],1,True
1012605724,27909,[39330],1,False
1014345725,40928,[40928],1,True
1009945726,56084,"[56123, 56084]",2,True
1004485731,2289,[2289],1,True
1004095732,29077,[29077],1,True
1004485733,11705,[11705],1,True
1002455733,10645,"[10645, 10588]",2,True
